Model,Target,RMSE_Mean,RMSE_Std,MAE_Mean,MAPE_Mean,Best_Params
timexer,both,7058.0360,0.0000,5222.8831,0.0529,"{'gpu': '2', 'target': 'both', 'cv_start_year': 2017, 'cv_end_year': 2019, 'test_year': 2024, 'use_corona': False, 'seq_len': 365, 'label_len': 0, 'pred_len': 56, 'batch_size': 256, 'epochs': 1000, 'patience': 10, 'lr': 0.0001, 'model': 'timexer', 'd_model': 64, 'n_heads': 2, 'n_layers': 4, 'dropout': 0.1, 'activation': 'gelu', 'patch_len': 14, 'factor': 5, 'norm_mode': 'revin', 'use_covar': True, 'use_dbloss': True, 'device': device(type='cuda'), 'stride': 16, 'file_path': 'dataset/airport_flight_with_holiday.csv', 'seed': 1, 'val_year': 2019, 'ndims': 2}"
