date,arrival,departure
2010-09-21,36312,52153
2010-09-22,42193,40464
2010-09-23,51559,42719
2010-09-24,54543,39855
2010-09-25,57289,37805
2010-09-26,62546,41104
2010-09-27,55997,41775
2010-09-28,47990,38388
2010-09-29,50408,41963
2010-09-30,48236,45324
2010-10-01,51320,44303
2010-10-02,48504,43407
2010-10-03,50321,45292
2010-10-04,46221,46616
2010-10-05,39455,43957
2010-10-06,40720,48467
2010-10-07,39711,49720
2010-10-08,45849,49277
2010-10-09,46713,47205
2010-10-10,52202,49489
2010-10-11,46468,51922
2010-10-12,41145,44909
2010-10-13,45095,46775
2010-10-14,44342,49124
2010-10-15,52800,49666
2010-10-16,51812,47046
2010-10-17,55374,51481
2010-10-18,50812,48780
2010-10-19,42864,44266
2010-10-20,47117,47508
2010-10-21,46793,49957
2010-10-22,55549,51303
2010-10-23,51993,47849
2010-10-24,55883,51696
2010-10-25,51809,50934
2010-10-26,44008,46447
2010-10-27,45527,48346
2010-10-28,46579,48551
2010-10-29,52572,51165
2010-10-30,50624,47298
2010-10-31,51606,49930
2010-11-01,47858,48468
2010-11-02,41171,41840
2010-11-03,41941,44449
2010-11-04,42132,46066
2010-11-05,48631,47307
2010-11-06,48816,46072
2010-11-07,50734,47510
2010-11-08,46536,46447
2010-11-09,36701,38849
2010-11-10,38556,45129
2010-11-11,39588,44677
2010-11-12,47693,47648
2010-11-13,48300,41856
2010-11-14,54046,46192
2010-11-15,49072,45638
2010-11-16,42910,39584
2010-11-17,42213,43927
2010-11-18,42827,45931
2010-11-19,49539,50172
2010-11-20,49959,47043
2010-11-21,53360,47839
2010-11-22,47527,46604
2010-11-23,42935,42825
2010-11-24,40729,45778
2010-11-25,41551,44703
2010-11-26,49200,49279
2010-11-27,47945,44650
2010-11-28,51352,46879
2010-11-29,47933,46251
2010-11-30,42693,39267
2010-12-01,40484,42166
2010-12-02,38666,39483
2010-12-03,44866,42634
2010-12-04,44568,40281
2010-12-05,48483,43529
2010-12-06,42815,43196
2010-12-07,36839,36389
2010-12-08,36257,41075
2010-12-09,38909,42296
2010-12-10,44674,45785
2010-12-11,47113,43445
2010-12-12,48270,45965
2010-12-13,43618,43740
2010-12-14,37177,38661
2010-12-15,41260,44729
2010-12-16,42608,45357
2010-12-17,47982,48471
2010-12-18,49921,45608
2010-12-19,49657,47102
2010-12-20,35132,30956
2010-12-21,41567,50989
2010-12-22,45184,44112
2010-12-23,45773,44035
2010-12-24,41786,45098
2010-12-25,37426,43036
2010-12-26,43275,48200
2010-12-27,40919,47047
2010-12-28,38037,42809
2010-12-29,43198,48109
2010-12-30,44038,49031
2010-12-31,41154,48822
2011-01-01,35487,42976
2011-01-02,48005,46575
2011-01-03,47092,51646
2011-01-04,37685,49619
2011-01-05,38395,52766
2011-01-06,35914,52454
2011-01-07,39030,53649
2011-01-08,44353,48832
2011-01-09,49425,49822
2011-01-10,47124,52437
2011-01-11,39255,46757
2011-01-12,40151,51442
2011-01-13,42465,52466
2011-01-14,48304,54073
2011-01-15,50830,49722
2011-01-16,56730,52269
2011-01-17,52577,52404
2011-01-18,45248,45666
2011-01-19,46371,51311
2011-01-20,49081,51352
2011-01-21,54663,53213
2011-01-22,54683,48102
2011-01-23,57665,49842
2011-01-24,55247,50534
2011-01-25,48304,40765
2011-01-26,51171,44822
2011-01-27,52656,45179
2011-01-28,54942,50948
2011-01-29,54602,52393
2011-01-30,53785,47539
2011-01-31,50422,43805
2011-02-01,42569,46773
2011-02-02,42359,54489
2011-02-03,38260,38004
2011-02-04,50981,40389
2011-02-05,58598,36377
2011-02-06,64024,40155
2011-02-07,57377,43311
2011-02-08,46817,42765
2011-02-09,42886,48221
2011-02-10,42761,48892
2011-02-11,44131,51543
2011-02-12,42399,50388
2011-02-13,50542,54759
2011-02-14,47669,49601
2011-02-15,43179,43996
2011-02-16,44679,49194
2011-02-17,46849,50571
2011-02-18,51315,55632
2011-02-19,53238,49993
2011-02-20,58584,52766
2011-02-21,55851,50588
2011-02-22,49236,42293
2011-02-23,51561,47208
2011-02-24,55368,51129
2011-02-25,55795,53889
2011-02-26,56635,51879
2011-02-27,58631,50486
2011-02-28,57395,42808
2011-03-01,54018,37975
2011-03-02,50020,39310
2011-03-03,43494,40627
2011-03-04,45126,42960
2011-03-05,46986,40155
2011-03-06,49913,40348
2011-03-07,45605,40067
2011-03-08,38556,35383
2011-03-09,38687,40724
2011-03-10,39994,43106
2011-03-11,43400,44989
2011-03-12,45441,40121
2011-03-13,49823,42343
2011-03-14,45494,41005
2011-03-15,40358,37342
2011-03-16,41307,40531
2011-03-17,44658,42982
2011-03-18,47988,46973
2011-03-19,50182,42098
2011-03-20,48766,42461
2011-03-21,43504,44774
2011-03-22,38772,37580
2011-03-23,37859,39983
2011-03-24,41244,39967
2011-03-25,45106,46144
2011-03-26,47451,40759
2011-03-27,49457,44448
2011-03-28,44105,43598
2011-03-29,38292,38256
2011-03-30,39574,41958
2011-03-31,40863,44340
2011-04-01,46984,43313
2011-04-02,45273,38999
2011-04-03,48094,39992
2011-04-04,41362,39582
2011-04-05,34908,38569
2011-04-06,34416,42143
2011-04-07,35244,42641
2011-04-08,43185,43187
2011-04-09,42250,39906
2011-04-10,49385,43745
2011-04-11,43898,41926
2011-04-12,37722,37909
2011-04-13,39373,43354
2011-04-14,40579,43264
2011-04-15,47123,45527
2011-04-16,48146,41594
2011-04-17,51591,44079
2011-04-18,46954,43955
2011-04-19,38379,35896
2011-04-20,39514,41814
2011-04-21,39280,43257
2011-04-22,47246,45065
2011-04-23,43997,41543
2011-04-24,46623,44922
2011-04-25,42631,46895
2011-04-26,39208,40913
2011-04-27,42146,44023
2011-04-28,46953,46107
2011-04-29,54221,47280
2011-04-30,52693,46400
2011-05-01,50933,44865
2011-05-02,41332,43925
2011-05-03,37867,44696
2011-05-04,35179,56528
2011-05-05,38756,60784
2011-05-06,40875,46663
2011-05-07,44777,47964
2011-05-08,55487,49892
2011-05-09,52001,42936
2011-05-10,52999,35809
2011-05-11,48234,39193
2011-05-12,42972,41548
2011-05-13,45837,41888
2011-05-14,46230,40326
2011-05-15,51790,45222
2011-05-16,46101,46134
2011-05-17,37528,40101
2011-05-18,39614,44666
2011-05-19,41191,43299
2011-05-20,48424,44491
2011-05-21,47146,41608
2011-05-22,49825,46123
2011-05-23,47143,46776
2011-05-24,38234,37196
2011-05-25,40549,43088
2011-05-26,43961,45961
2011-05-27,51204,45388
2011-05-28,49292,41915
2011-05-29,52561,46057
2011-05-30,46252,45308
2011-05-31,40215,38472
2011-06-01,39982,44634
2011-06-02,40294,48003
2011-06-03,48157,54034
2011-06-04,47836,54336
2011-06-05,46962,50009
2011-06-06,59774,43352
2011-06-07,50226,37787
2011-06-08,45585,42120
2011-06-09,42762,43510
2011-06-10,48265,46243
2011-06-11,49031,41853
2011-06-12,53674,46676
2011-06-13,48025,47476
2011-06-14,39637,38640
2011-06-15,42463,45935
2011-06-16,43638,46980
2011-06-17,49397,47664
2011-06-18,52403,46605
2011-06-19,52757,49728
2011-06-20,48474,49952
2011-06-21,41961,44188
2011-06-22,42205,49950
2011-06-23,44104,50422
2011-06-24,51635,51138
2011-06-25,53313,49440
2011-06-26,53744,52033
2011-06-27,50807,52286
2011-06-28,45815,47583
2011-06-29,47208,48422
2011-06-30,48912,51354
2011-07-01,50393,47849
2011-07-02,52529,46174
2011-07-03,54362,49417
2011-07-04,49953,48544
2011-07-05,43418,44236
2011-07-06,46200,47689
2011-07-07,46906,49283
2011-07-08,53101,51188
2011-07-09,53160,50366
2011-07-10,55862,54085
2011-07-11,51030,49901
2011-07-12,46021,47852
2011-07-13,48805,51309
2011-07-14,49688,53564
2011-07-15,53788,54375
2011-07-16,54505,55038
2011-07-17,53690,55140
2011-07-18,49541,58018
2011-07-19,43474,50471
2011-07-20,46387,55073
2011-07-21,48324,54105
2011-07-22,50584,53620
2011-07-23,53829,55912
2011-07-24,55871,56951
2011-07-25,51930,55352
2011-07-26,47979,50536
2011-07-27,51809,57030
2011-07-28,51545,56728
2011-07-29,54026,59683
2011-07-30,55686,63400
2011-07-31,57928,62326
2011-08-01,54325,58409
2011-08-02,52516,51207
2011-08-03,58706,54057
2011-08-04,58764,53213
2011-08-05,60160,52141
2011-08-06,60494,54947
2011-08-07,58803,53839
2011-08-08,61087,54149
2011-08-09,51474,52279
2011-08-10,53815,56495
2011-08-11,53902,55984
2011-08-12,58305,58133
2011-08-13,59692,58693
2011-08-14,59626,59261
2011-08-15,64791,57183
2011-08-16,58598,51100
2011-08-17,57642,55667
2011-08-18,57741,53444
2011-08-19,59237,53865
2011-08-20,59807,55691
2011-08-21,60989,56257
2011-08-22,58233,56124
2011-08-23,53287,48828
2011-08-24,55309,55035
2011-08-25,56093,53546
2011-08-26,58241,54129
2011-08-27,59278,53497
2011-08-28,59286,51589
2011-08-29,53784,51319
2011-08-30,47462,46768
2011-08-31,48621,49933
2011-09-01,46126,51619
2011-09-02,48261,50400
2011-09-03,46982,47416
2011-09-04,51862,50075
2011-09-05,48443,46993
2011-09-06,42760,40808
2011-09-07,40668,45419
2011-09-08,42399,49059
2011-09-09,44372,54461
2011-09-10,43426,58171
2011-09-11,34781,51226
2011-09-12,35865,36050
2011-09-13,55465,35057
2011-09-14,51752,38773
2011-09-15,47069,44185
2011-09-16,45649,45354
2011-09-17,51307,46005
2011-09-18,54967,49709
2011-09-19,49416,54769
2011-09-20,43182,47440
2011-09-21,41155,47789
2011-09-22,48276,51870
2011-09-23,52801,51908
2011-09-24,51229,49021
2011-09-25,56556,56505
2011-09-26,52516,53074
2011-09-27,45990,45145
2011-09-28,46459,51622
2011-09-29,50184,52181
2011-09-30,54945,56430
2011-10-01,55358,58597
2011-10-02,55091,51117
2011-10-03,61844,43414
2011-10-04,54723,41026
2011-10-05,48422,47002
2011-10-06,44569,47488
2011-10-07,46480,50197
2011-10-08,49817,49212
2011-10-09,50585,51530
2011-10-10,48716,55213
2011-10-11,42360,44569
2011-10-12,42416,48143
2011-10-13,45487,48181
2011-10-14,52430,48913
2011-10-15,53681,47856
2011-10-16,55808,53922
2011-10-17,50921,53908
2011-10-18,45494,45019
2011-10-19,44964,48948
2011-10-20,49322,50062
2011-10-21,54671,51460
2011-10-22,54768,47948
2011-10-23,55781,53188
2011-10-24,51675,52679
2011-10-25,44659,44130
2011-10-26,44185,48737
2011-10-27,46614,47914
2011-10-28,52372,49523
2011-10-29,51562,48998
2011-10-30,50339,50839
2011-10-31,44857,49491
2011-11-01,41981,40628
2011-11-02,40838,45748
2011-11-03,44171,45628
2011-11-04,47270,48369
2011-11-05,48740,45179
2011-11-06,53117,51086
2011-11-07,46403,47733
2011-11-08,39706,40433
2011-11-09,39673,45964
2011-11-10,41728,46912
2011-11-11,49713,50197
2011-11-12,50024,47292
2011-11-13,52977,51796
2011-11-14,46483,49917
2011-11-15,42322,44089
2011-11-16,40911,47443
2011-11-17,43518,47534
2011-11-18,52073,50441
2011-11-19,53653,47990
2011-11-20,55848,51268
2011-11-21,47278,49573
2011-11-22,41919,40180
2011-11-23,42335,48494
2011-11-24,42811,46014
2011-11-25,49402,49971
2011-11-26,50857,47133
2011-11-27,53885,52502
2011-11-28,49732,50231
2011-11-29,42500,42415
2011-11-30,44049,46904
2011-12-01,43135,44563
2011-12-02,48584,45405
2011-12-03,48606,43213
2011-12-04,51108,46868
2011-12-05,44421,47602
2011-12-06,38587,39128
2011-12-07,38545,43672
2011-12-08,41507,44609
2011-12-09,48763,47983
2011-12-10,51474,45467
2011-12-11,52329,49884
2011-12-12,48278,48190
2011-12-13,40060,40797
2011-12-14,43126,49381
2011-12-15,46980,50072
2011-12-16,52391,52203
2011-12-17,55082,50738
2011-12-18,54799,52879
2011-12-19,49517,48619
2011-12-20,44020,45086
2011-12-21,46330,49090
2011-12-22,49496,49433
2011-12-23,53688,53391
2011-12-24,46673,48060
2011-12-25,43472,50825
2011-12-26,45116,51170
2011-12-27,44674,48484
2011-12-28,47673,53927
2011-12-29,49536,55126
2011-12-30,50602,53783
2011-12-31,48150,47946
2012-01-01,44598,45962
2012-01-02,45897,55698
2012-01-03,44372,54998
2012-01-04,40933,58669
2012-01-05,42116,59301
2012-01-06,42226,59520
2012-01-07,50348,53860
2012-01-08,53802,57280
2012-01-09,48943,59789
2012-01-10,46594,52167
2012-01-11,45059,53363
2012-01-12,49391,54344
2012-01-13,55478,53395
2012-01-14,57324,49480
2012-01-15,61348,53048
2012-01-16,56885,50161
2012-01-17,53661,43369
2012-01-18,51045,47056
2012-01-19,55685,52752
2012-01-20,54941,58234
2012-01-21,54691,61317
2012-01-22,49694,50181
2012-01-23,44301,38126
2012-01-24,58596,39936
2012-01-25,52515,49274
2012-01-26,50935,54359
2012-01-27,50841,56589
2012-01-28,55418,56811
2012-01-29,59530,58793
2012-01-30,52578,55848
2012-01-31,50536,49219
2012-02-01,46190,55066
2012-02-02,47694,55373
2012-02-03,48470,52739
2012-02-04,54611,49663
2012-02-05,58304,52665
2012-02-06,52370,49520
2012-02-07,47802,44859
2012-02-08,43713,47402
2012-02-09,47140,51955
2012-02-10,51422,53106
2012-02-11,54404,50135
2012-02-12,56619,54130
2012-02-13,51753,51761
2012-02-14,49081,44707
2012-02-15,48324,51341
2012-02-16,52000,54385
2012-02-17,54936,57544
2012-02-18,58344,52922
2012-02-19,61556,55207
2012-02-20,57234,53984
2012-02-21,54864,46177
2012-02-22,50862,49815
2012-02-23,55082,54312
2012-02-24,57403,55588
2012-02-25,60109,51644
2012-02-26,62200,54732
2012-02-27,58308,48674
2012-02-28,55153,45041
2012-02-29,51960,55631
2012-03-01,55634,56842
2012-03-02,51166,47624
2012-03-03,56161,42755
2012-03-04,62055,42511
2012-03-05,53284,46837
2012-03-06,44356,39408
2012-03-07,41630,44677
2012-03-08,43488,46652
2012-03-09,47728,47498
2012-03-10,51446,45227
2012-03-11,54742,46594
2012-03-12,47786,45905
2012-03-13,43045,40699
2012-03-14,40667,45251
2012-03-15,43597,48621
2012-03-16,48540,48823
2012-03-17,52381,46177
2012-03-18,54737,47889
2012-03-19,46672,46680
2012-03-20,45437,44184
2012-03-21,43318,45492
2012-03-22,45740,45575
2012-03-23,51542,50179
2012-03-24,52688,47136
2012-03-25,55660,53050
2012-03-26,50208,50846
2012-03-27,45451,45224
2012-03-28,46899,47241
2012-03-29,50140,48810
2012-03-30,54900,51343
2012-03-31,57185,49153
2012-04-01,60390,50846
2012-04-02,52949,46300
2012-04-03,44700,41297
2012-04-04,43930,49575
2012-04-05,44794,49682
2012-04-06,49267,49086
2012-04-07,48730,46008
2012-04-08,53154,52352
2012-04-09,45843,50005
2012-04-10,44131,46053
2012-04-11,44955,52833
2012-04-12,45806,50110
2012-04-13,50643,51745
2012-04-14,52257,49822
2012-04-15,58950,57817
2012-04-16,52184,56018
2012-04-17,47774,49045
2012-04-18,45572,53260
2012-04-19,48781,52558
2012-04-20,53852,54176
2012-04-21,55794,50515
2012-04-22,59851,53392
2012-04-23,52429,52544
2012-04-24,45380,46706
2012-04-25,46886,51527
2012-04-26,53044,53061
2012-04-27,55514,54384
2012-04-28,60374,54642
2012-04-29,59983,46807
2012-04-30,53704,49017
2012-05-01,51463,45594
2012-05-02,44217,45029
2012-05-03,48854,48116
2012-05-04,44443,48414
2012-05-05,45591,48626
2012-05-06,52201,52662
2012-05-07,49570,50634
2012-05-08,40773,42264
2012-05-09,41241,48716
2012-05-10,43733,49155
2012-05-11,47100,48813
2012-05-12,50842,45293
2012-05-13,55631,47828
2012-05-14,49866,48536
2012-05-15,43889,44435
2012-05-16,44209,49432
2012-05-17,47821,51081
2012-05-18,51892,51474
2012-05-19,55381,48037
2012-05-20,58567,51963
2012-05-21,51681,50716
2012-05-22,42488,46096
2012-05-23,44255,50778
2012-05-24,47823,53761
2012-05-25,53320,61564
2012-05-26,55660,62007
2012-05-27,56347,56294
2012-05-28,67335,48511
2012-05-29,58090,43716
2012-05-30,49748,46944
2012-05-31,48000,47139
2012-06-01,49809,53249
2012-06-02,51567,55586
2012-06-03,52548,55089
2012-06-04,47162,49472
2012-06-05,46841,47963
2012-06-06,51662,53913
2012-06-07,51170,47010
2012-06-08,54047,47534
2012-06-09,58396,47089
2012-06-10,62556,53107
2012-06-11,53696,51493
2012-06-12,46663,44817
2012-06-13,43577,48945
2012-06-14,48597,51372
2012-06-15,55777,52639
2012-06-16,58428,51107
2012-06-17,60176,55470
2012-06-18,52265,51864
2012-06-19,45947,45261
2012-06-20,46112,55260
2012-06-21,51971,53000
2012-06-22,56350,55047
2012-06-23,57408,53884
2012-06-24,59579,61045
2012-06-25,52934,57394
2012-06-26,47922,53108
2012-06-27,48793,55083
2012-06-28,54403,56683
2012-06-29,58504,57247
2012-06-30,60325,56808
2012-07-01,62730,58601
2012-07-02,52157,54081
2012-07-03,49657,47774
2012-07-04,49013,50971
2012-07-05,52119,52207
2012-07-06,54767,54865
2012-07-07,58033,54972
2012-07-08,61755,59119
2012-07-09,53590,55578
2012-07-10,49767,51811
2012-07-11,51362,55628
2012-07-12,55024,57089
2012-07-13,55420,60032
2012-07-14,61064,57364
2012-07-15,63085,62806
2012-07-16,53045,60296
2012-07-17,49089,52874
2012-07-18,47589,55848
2012-07-19,51669,53631
2012-07-20,53033,59214
2012-07-21,59981,59731
2012-07-22,61550,64601
2012-07-23,52407,60855
2012-07-24,49990,55861
2012-07-25,54057,64014
2012-07-26,57249,63949
2012-07-27,57045,66799
2012-07-28,61676,70803
2012-07-29,64696,72422
2012-07-30,57106,65650
2012-07-31,57355,62295
2012-08-01,60527,69960
2012-08-02,64676,65236
2012-08-03,66808,64917
2012-08-04,71436,63780
2012-08-05,75363,64938
2012-08-06,68542,62436
2012-08-07,61414,53278
2012-08-08,59287,57867
2012-08-09,66973,61253
2012-08-10,66134,64433
2012-08-11,68320,67774
2012-08-12,71892,66578
2012-08-13,64965,59961
2012-08-14,62455,57141
2012-08-15,67367,67684
2012-08-16,70288,59620
2012-08-17,66760,58436
2012-08-18,70293,65101
2012-08-19,72578,64309
2012-08-20,64238,60356
2012-08-21,57214,55826
2012-08-22,56178,60307
2012-08-23,59583,60416
2012-08-24,57967,61440
2012-08-25,64824,63773
2012-08-26,66855,65478
2012-08-27,58183,59632
2012-08-28,34289,21228
2012-08-29,59563,74267
2012-08-30,57830,62327
2012-08-31,55578,58947
2012-09-01,58263,59924
2012-09-02,61675,59352
2012-09-03,51137,55326
2012-09-04,47367,49774
2012-09-05,49350,57618
2012-09-06,50915,55078
2012-09-07,55273,55821
2012-09-08,57894,55112
2012-09-09,63833,56926
2012-09-10,54643,56254
2012-09-11,48936,50095
2012-09-12,49848,55014
2012-09-13,55446,55501
2012-09-14,59459,54548
2012-09-15,59550,53029
2012-09-16,61834,54718
2012-09-17,54247,54160
2012-09-18,48570,52253
2012-09-19,46049,50656
2012-09-20,50054,49958
2012-09-21,52559,50013
2012-09-22,55302,49205
2012-09-23,57804,50916
2012-09-24,52575,46974
2012-09-25,45928,40352
2012-09-26,45369,48809
2012-09-27,48337,55870
2012-09-28,47695,61872
2012-09-29,47845,71192
2012-09-30,46056,52387
2012-10-01,51518,52897
2012-10-02,58240,45567
2012-10-03,66602,49941
2012-10-04,59823,47879
2012-10-05,52943,51659
2012-10-06,58102,53361
2012-10-07,60977,55861
2012-10-08,52618,59949
2012-10-09,46751,50013
2012-10-10,44743,54124
2012-10-11,47127,53846
2012-10-12,53543,54338
2012-10-13,55933,53329
2012-10-14,62580,56484
2012-10-15,54738,58195
2012-10-16,49164,47564
2012-10-17,47359,54594
2012-10-18,52535,52908
2012-10-19,57767,56390
2012-10-20,60421,54764
2012-10-21,64828,57952
2012-10-22,55965,56862
2012-10-23,48751,49049
2012-10-24,47588,53324
2012-10-25,54277,53146
2012-10-26,59581,57280
2012-10-27,58997,56457
2012-10-28,62107,59557
2012-10-29,53315,56501
2012-10-30,43956,47013
2012-10-31,43202,52662
2012-11-01,47261,52759
2012-11-02,54803,54155
2012-11-03,54313,51634
2012-11-04,59794,56641
2012-11-05,53452,52152
2012-11-06,44519,45129
2012-11-07,43381,49721
2012-11-08,46787,52527
2012-11-09,53604,54649
2012-11-10,55947,53221
2012-11-11,60791,55223
2012-11-12,53988,54480
2012-11-13,44048,46782
2012-11-14,42250,52682
2012-11-15,49450,53553
2012-11-16,58046,55558
2012-11-17,59975,52790
2012-11-18,61518,58593
2012-11-19,55852,55970
2012-11-20,44738,46138
2012-11-21,45089,48657
2012-11-22,50171,51020
2012-11-23,56772,53309
2012-11-24,51707,53637
2012-11-25,58661,60317
2012-11-26,54441,55542
2012-11-27,45844,45084
2012-11-28,46241,50391
2012-11-29,49038,51290
2012-11-30,54409,54584
2012-12-01,55594,48605
2012-12-02,58476,51853
2012-12-03,50907,49799
2012-12-04,43301,41822
2012-12-05,42087,38346
2012-12-06,43316,46743
2012-12-07,51444,53075
2012-12-08,53575,54705
2012-12-09,57431,53740
2012-12-10,52635,52270
2012-12-11,44371,45476
2012-12-12,46534,51571
2012-12-13,48543,54522
2012-12-14,56186,57339
2012-12-15,59483,57257
2012-12-16,61821,57854
2012-12-17,56324,53230
2012-12-18,50137,49382
2012-12-19,50844,58591
2012-12-20,51807,56615
2012-12-21,53772,62107
2012-12-22,62756,65947
2012-12-23,58149,58453
2012-12-24,52636,50921
2012-12-25,55032,46554
2012-12-26,53827,55808
2012-12-27,52847,56300
2012-12-28,56282,63182
2012-12-29,59046,64538
2012-12-30,57903,62734
2012-12-31,54360,51545
2013-01-01,56623,50636
2013-01-02,52950,61441
2013-01-03,49763,63832
2013-01-04,47051,64912
2013-01-05,52008,64392
2013-01-06,57544,65636
2013-01-07,50812,64187
2013-01-08,44972,56290
2013-01-09,44742,57868
2013-01-10,48520,60214
2013-01-11,52772,61424
2013-01-12,57744,57516
2013-01-13,63208,58893
2013-01-14,57455,63250
2013-01-15,52889,56007
2013-01-16,51540,60054
2013-01-17,55652,60800
2013-01-18,62941,62404
2013-01-19,63498,59682
2013-01-20,67959,60785
2013-01-21,61989,61854
2013-01-22,56731,53172
2013-01-23,55380,58261
2013-01-24,57947,58263
2013-01-25,65218,60430
2013-01-26,66359,57467
2013-01-27,69098,58565
2013-01-28,64062,57512
2013-01-29,56628,47421
2013-01-30,56619,52546
2013-01-31,56869,52411
2013-02-01,61389,56615
2013-02-02,61278,52419
2013-02-03,66020,46528
2013-02-04,58832,50341
2013-02-05,54035,41553
2013-02-06,55559,48365
2013-02-07,57402,53509
2013-02-08,59272,61241
2013-02-09,56619,54946
2013-02-10,47457,38687
2013-02-11,62586,49415
2013-02-12,60664,51392
2013-02-13,56636,59557
2013-02-14,51779,65311
2013-02-15,54278,68893
2013-02-16,58366,68541
2013-02-17,64236,70438
